Time,w1,x1,y1,z1,time2,w2,x2,y2,z2
1729028462.073266,-0.9993759030078274,-0.0036480578976705496,0.003018298023730035,0.035005514392804145,1729028462.073283,-0.9993984003675696,-0.013670592432673316,0.018370032127544098,0.026047920548792458
1729028462.0815308,-0.9993759111583985,-0.0036493785580500094,0.0030117699957574974,0.03500570630559303,1729028462.08154,-0.9993983275958275,-0.01373586958163022,0.018324914895757497,0.026048151173603654
1729028462.0898292,-0.9993755741754877,-0.0036467010810565838,0.003007601225331141,0.035015962752849565,1729028462.089837,-0.9993972271627118,-0.01375909989066518,0.01829092888805895,0.02610194303291946
1729028462.098235,-0.9993758112766182,-0.003647102941936677,0.0030017890700603754,0.035009652064979635,1729028462.0982442,-0.9993985637892457,-0.013772317790403141,0.018257632388582967,0.026067083040424203
1729028462.106575,-0.9993759633834643,-0.0036495030803248498,0.002995697620597295,0.03500558147503691,1729028462.106587,-0.9993990879246917,-0.013776711490883069,0.018244337691289966,0.026053971251955743
1729028462.1148732,-0.9993755651558351,-0.003643270754328085,0.0030125432613467558,0.03501615242662243,1729028462.114889,-0.9993989519145319,-0.013777620230120649,0.01821134621353163,0.026081774518249057
1729028462.123241,-0.9993747631479618,-0.003641446644530144,0.003008466494551422,0.03503957446433609,1729028462.12325,-0.9993980575617774,-0.013830248333843576,0.018156355335364662,0.02612649103317688
1729028462.131543,-0.999374598270335,-0.0036456348530532535,0.0029882293620158776,0.03504557267052366,1729028462.131553,-0.9993977169127561,-0.013903143086184178,0.018117853985662017,0.02612756033099839
1729028462.139838,-0.9993742848102465,-0.003648234583745265,0.0029807347301617575,0.03505487790449069,1729028462.1398451,-0.9993968677765781,-0.013935664768756663,0.018075607846845226,0.026171937772827947
1729028462.1484292,-0.999374416397376,-0.00365055106106649,0.00297565230682357,0.035051316961045305,1729028462.148439,-0.9993980445291974,-0.013974022006095634,0.01805460810815227,0.02612099588933075
1729028462.156574,-0.999374468774313,-0.0036513431245301254,0.002975654147948095,0.035049740909718914,1729028462.15659,-0.9993981272271397,-0.01400295852182182,0.0180492720469116,0.02610601896304543
1729028462.164835,-0.9993745131446934,-0.0036513935931195974,0.0029749572404684285,0.03504852965607552,1729028462.164844,-0.9993979136669601,-0.014001965245133705,0.018051158278888105,0.02611342206973433
1729028462.1732118,-0.999374573933203,-0.0036513800932676845,0.0029787758993999837,0.03504647333733818,1729028462.173219,-0.9993974469167155,-0.013975378921176562,0.018065975803096136,0.02613527116068448
1729028462.1815512,-0.9993747056732794,-0.003651704937804727,0.00298168096474297,0.03504243556201653,1729028462.181559,-0.9993978453884218,-0.013929241871120598,0.01810258389067911,0.02611932829069258
1729028462.191853,-0.9993744765169711,-0.003650825570283902,0.0029873965191737307,0.03504857516537175,1729028462.191864,-0.9993971126439478,-0.013901849466856296,0.01811237285393808,0.02615514805810293
